UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],TWF,HDF,PWF,OSF,RNF,temp_diff,power,wear_rate,energy_proxy,temp_ratio,actual,predicted
1544,L48723,L,298.4,308.9,1628,34.9,93,0,0,0,0,0,10.5,56817.2,0.0570902394106814,5283999.6,1.0351876675603218,0,0
4016,L51195,L,302.1,310.9,1477,41.4,184,0,0,0,0,0,8.799999999999955,61147.8,0.1244925575101488,11251195.2,1.0291294273419396,0,1
8091,L55270,L,300.1,311.4,1910,23.0,153,0,0,0,0,0,11.299999999999956,43930.0,0.0800627943485086,6721290.0,1.0376541152949017,0,0
8521,M23380,M,298.3,309.5,1543,49.9,199,0,0,0,0,0,11.199999999999989,76995.7,0.1288860103626943,15322144.3,1.0375460945357022,0,1
6237,M21096,M,301.3,310.9,1512,36.9,159,0,0,0,0,0,9.599999999999966,55792.8,0.1050892267019167,8871055.2,1.031861931629605,0,1
9338,H38751,H,298.5,308.9,1500,40.3,207,0,0,0,0,0,10.399999999999975,60449.99999999999,0.1379080612924716,12513149.999999998,1.0348408710217756,0,1
288,L47467,L,298.2,308.3,1805,31.6,96,0,0,0,0,0,10.100000000000025,57038.0,0.0531561461794019,5475648.0,1.033869885982562,0,0
9009,M23868,M,297.4,308.0,1440,42.4,190,0,0,0,0,0,10.600000000000025,61056.0,0.131852879944483,11600640.0,1.035642232683255,0,1
7642,M22501,M,300.4,311.4,1352,57.3,116,0,0,0,0,0,11.0,77469.59999999999,0.0857354028085735,8986473.6,1.0366178428761652,0,1
6549,L53728,L,301.4,310.8,1770,24.1,112,0,0,0,0,0,9.400000000000034,42657.0,0.0632411067193675,4777584.0,1.031187790311878,0,0
1781,L48960,L,298.5,308.2,1595,32.3,46,0,0,0,0,0,9.699999999999989,51518.49999999999,0.0288220551378446,2369850.9999999995,1.03249581239531,0,0
1893,M16752,M,297.8,307.4,1438,43.6,141,0,0,0,0,0,9.599999999999966,62696.8,0.0979847116052814,8840248.8,1.0322364002686366,0,0
7408,H36821,H,299.8,310.9,1427,47.2,168,0,0,0,0,0,11.099999999999966,67354.40000000001,0.1176470588235294,11315539.2,1.0370246831220813,0,1
2389,M17248,M,299.2,308.5,1526,37.3,135,0,0,0,0,0,9.300000000000011,56919.8,0.0884086444007858,7684172.999999999,1.0310828877005347,0,0
963,M15822,M,295.8,306.6,1480,43.2,92,0,0,0,0,0,10.800000000000011,63936.00000000001,0.0621201890614449,5882112.000000001,1.0365111561866127,0,0
471,H29884,H,297.3,308.8,1499,44.2,134,0,0,0,0,0,11.5,66255.8,0.0893333333333333,8878277.200000001,1.0386814665321225,0,0
5185,L52364,L,304.0,313.0,1397,42.4,113,0,0,0,0,0,9.0,59232.8,0.080829756795422,6693306.399999999,1.0296052631578947,0,0
1065,M15924,M,296.8,307.9,1409,44.3,145,0,0,0,0,0,11.099999999999966,62418.7,0.1028368794326241,9050711.5,1.037398921832884,0,1
3249,M18108,M,301.0,309.7,1511,39.3,146,0,0,0,0,0,8.699999999999989,59382.3,0.0965608465608465,8669815.799999999,1.0289036544850498,0,0
2862,L50041,L,300.7,309.5,1479,43.6,240,0,0,0,0,0,8.800000000000011,64484.4,0.1621621621621621,15476256.0,1.029265048220818,0,1
102,L47281,L,298.8,308.8,1991,20.7,59,0,0,0,0,0,10.0,41213.7,0.0296184738955823,2431608.3,1.033467202141901,0,0
4259,M19118,M,302.7,311.1,1297,60.7,125,0,1,0,0,0,8.400000000000034,78727.90000000001,0.0963020030816641,9840987.500000002,1.0277502477700695,1,0
3500,L50679,L,301.9,311.0,1353,43.8,130,0,0,0,0,0,9.100000000000025,59261.4,0.0960118168389955,7703981.999999999,1.030142431268632,0,0
8390,L55569,L,298.8,309.9,1525,39.7,77,0,0,0,0,0,11.099999999999966,60542.50000000001,0.0504587155963302,4661772.500000001,1.0371485943775098,0,0
3524,L50703,L,301.8,310.9,1521,39.3,197,0,0,0,0,0,9.099999999999966,59775.3,0.1294349540078843,11775734.1,1.0301524188204108,0,1
4642,H34055,H,303.1,311.3,1494,42.7,221,0,0,0,0,0,8.199999999999989,63793.8,0.1478260869565217,14098429.8,1.0270537776311448,0,1
2000,L49179,L,298.4,308.0,1540,37.8,7,0,0,0,0,0,9.600000000000025,58211.99999999999,0.0045425048669695,407484.0,1.032171581769437,0,0
434,M15293,M,297.6,308.5,1848,23.7,37,0,0,0,0,0,10.899999999999975,43797.6,0.0200108166576527,1620511.2,1.0366263440860215,0,0
8689,L55868,L,297.1,308.5,1483,46.9,203,0,0,0,0,0,11.399999999999975,69552.7,0.1367924528301886,14119198.1,1.038370918882531,0,1
2641,M17500,M,299.9,309.5,1372,56.2,133,0,0,0,0,0,9.600000000000025,77106.40000000001,0.0968681718863802,10255151.2,1.032010670223408,0,1
4065,L51244,L,301.9,310.7,1480,47.1,68,0,0,0,0,0,8.800000000000011,69708.0,0.0459149223497636,4740144.0,1.0291487247432924,0,0
1982,L49161,L,298.0,307.6,1385,45.0,158,0,0,0,0,0,9.600000000000025,62325.0,0.113997113997114,9847350.0,1.0322147651006712,0,1
6675,L53854,L,301.5,310.7,1618,35.5,218,0,0,0,0,0,9.199999999999989,57439.0,0.1346510191476219,12521702.0,1.030514096185738,0,1
8092,L55271,L,300.2,311.6,1375,56.9,155,0,0,0,0,0,11.400000000000034,78237.5,0.1126453488372093,12126812.5,1.037974683544304,0,1
6030,M20889,M,300.7,310.8,1452,47.9,77,0,0,0,0,0,10.100000000000025,69550.8,0.0529938059187887,5355411.600000001,1.0335882939807115,0,0
8270,H37683,H,299.2,310.8,1761,30.4,180,0,0,0,0,0,11.600000000000025,53534.4,0.1021566401816118,9636191.999999998,1.038770053475936,0,1
282,L47461,L,298.1,308.0,1626,36.5,83,0,0,0,0,0,9.899999999999975,59349.0,0.0510141364474492,4925967.0,1.033210332103321,0,0
5314,M20173,M,303.7,312.9,1566,32.6,9,0,0,0,0,0,9.199999999999989,51051.600000000006,0.0057434588385449,459464.4,1.030293052354297,0,0
685,L47864,L,297.7,309.0,1538,43.2,30,0,0,0,0,0,11.300000000000011,66441.6,0.0194931773879142,1993248.0,1.0379576755122608,0,0
1854,L49033,L,297.6,307.2,1486,40.6,42,0,0,0,0,0,9.599999999999966,60331.6,0.0282447881640887,2533927.2,1.032258064516129,0,0
3726,H33139,H,302.3,311.1,1543,37.5,73,0,0,0,0,0,8.800000000000011,57862.5,0.0472797927461139,4223962.5,1.029110155474694,0,0
1503,L48682,L,298.0,308.7,1462,48.2,204,0,0,0,0,0,10.699999999999989,70468.40000000001,0.1394395078605605,14375553.6,1.0359060402684563,0,1
5841,M20700,M,301.3,311.1,1581,30.9,31,0,0,0,0,0,9.800000000000011,48852.9,0.0195954487989886,1514439.9,1.0325257218718886,0,0
9886,L57065,L,298.8,309.6,1613,27.7,143,0,0,0,0,0,10.800000000000011,44680.1,0.0885997521685254,6389254.3,1.036144578313253,0,0
1756,L48935,L,298.0,307.3,1424,46.5,185,0,0,0,0,0,9.300000000000011,66216.0,0.1298245614035087,12249960.0,1.031208053691275,0,1
790,M15649,M,296.9,308.0,1641,33.3,67,0,0,0,0,0,11.100000000000025,54645.3,0.040803897685749,3661235.1,1.0373863253620748,0,0
7386,M22245,M,299.8,310.5,1375,53.9,110,0,0,0,0,0,10.699999999999989,74112.5,0.0799418604651162,8152375.0,1.0356904603068713,0,1
1851,M16710,M,297.7,307.2,1372,52.8,33,0,0,0,0,0,9.5,72441.59999999999,0.0240349599417334,2390572.8,1.0319113201209271,0,1
7967,L55146,L,301.0,312.2,1602,35.9,67,0,0,0,0,0,11.199999999999989,57511.8,0.0417966313162819,3853290.6,1.0372093023255813,0,0
9128,L56307,L,297.4,308.5,1761,27.2,76,0,0,0,0,0,11.100000000000025,47899.2,0.043132803632236,3640339.2,1.0373234700739746,0,0
7603,L54782,L,300.4,311.2,1705,28.7,20,0,0,0,0,0,10.800000000000011,48933.5,0.0117233294255568,978670.0,1.0359520639147803,0,0
7916,H37329,H,300.8,312.1,1527,35.1,164,0,0,0,0,0,11.300000000000011,53597.7,0.1073298429319371,8790022.8,1.0375664893617025,0,1
1568,L48747,L,298.1,308.2,1521,39.3,151,0,0,0,0,0,10.099999999999966,59775.3,0.0992115637319316,9026070.3,1.033881247903388,0,1
7047,M21906,M,300.7,310.5,1863,22.2,111,0,0,0,0,0,9.800000000000011,41358.6,0.0595493562231759,4590804.6,1.032590621882275,0,0
4223,M19082,M,302.0,310.6,1535,38.6,34,0,0,0,0,0,8.600000000000023,59251.0,0.0221354166666666,2014534.0,1.028476821192053,0,0
735,H30148,H,297.0,308.4,1305,54.6,168,0,0,0,0,0,11.399999999999975,71253.0,0.1286370597243491,11970504.0,1.0383838383838384,0,1
9555,M24414,M,299.3,310.7,1440,45.5,146,0,0,0,0,0,11.399999999999975,65520.0,0.1013185287994448,9565920.0,1.0380888740394252,0,1
7254,L54433,L,300.3,310.5,1522,39.1,217,0,0,0,0,0,10.199999999999989,59510.2,0.1424819435325016,12913713.4,1.033966033966034,0,1
1218,L48397,L,297.0,308.1,1455,43.5,122,0,0,0,0,0,11.100000000000025,63292.5,0.0837912087912087,7721685.0,1.0373737373737375,0,0
7528,L54707,L,300.1,311.3,1470,45.2,40,0,0,0,0,0,11.199999999999989,66444.0,0.027192386131883,2657760.0,1.0373208930356548,0,0
5643,L52822,L,302.5,312.0,1495,38.8,186,0,0,0,0,0,9.5,58005.99999999999,0.124331550802139,10789115.999999998,1.031404958677686,0,1
8902,L56081,L,297.3,308.6,1446,50.1,144,0,0,0,0,0,11.300000000000011,72444.6,0.0995162404975812,10432022.4,1.0380087453750422,0,1
7460,L54639,L,300.0,311.5,1591,32.0,79,0,0,0,0,0,11.5,50912.0,0.0496231155778894,4022048.0,1.038333333333333,0,0
6943,M21802,M,300.8,311.4,1732,26.9,45,0,0,0,0,0,10.599999999999966,46590.8,0.0259665320253894,2096586.0,1.0352393617021276,0,0
8031,L55210,L,300.6,312.0,1490,42.2,3,0,0,0,0,0,11.399999999999975,62878.00000000001,0.0020120724346076,188634.00000000003,1.037924151696607,0,0
569,L47748,L,297.8,309.7,1935,22.1,171,0,0,0,0,0,11.899999999999975,42763.5,0.0883264462809917,7312558.5,1.039959704499664,0,0
8626,L55805,L,297.4,308.3,1632,33.5,39,0,0,0,0,0,10.900000000000034,54672.0,0.0238824249846907,2132208.0,1.036650975117687,0,0
1601,M16460,M,297.8,307.8,1543,43.7,8,0,0,0,0,0,10.0,67429.1,0.005181347150259,539432.8,1.0335795836131632,0,0
4761,L51940,L,303.6,311.7,1546,38.5,64,0,0,0,0,0,8.099999999999966,59521.0,0.0413703943115707,3809344.0,1.0266798418972332,0,0
9584,L56763,L,299.3,310.5,1281,59.8,15,0,0,0,0,0,11.199999999999989,76603.8,0.0117004680187207,1149057.0,1.0374206481790844,0,1
1097,L48276,L,297.0,307.6,1680,35.8,20,0,0,0,0,0,10.600000000000025,60143.99999999999,0.0118976799524092,1202879.9999999998,1.0356902356902358,0,0
6136,L53315,L,301.0,310.9,1740,28.9,129,0,0,0,0,0,9.899999999999975,50286.0,0.0740953475014359,6486894.0,1.0328903654485049,0,0
2434,L49613,L,299.0,308.3,1441,44.0,48,0,0,0,0,0,9.300000000000011,63404.0,0.0332871012482662,3043392.0,1.0311036789297658,0,0
8850,L56029,L,297.5,308.9,1596,30.7,5,0,0,0,0,0,11.399999999999975,48997.2,0.0031308703819661,244986.0,1.0383193277310925,0,0
7618,L54797,L,300.5,311.4,1556,45.3,58,0,0,0,0,0,10.899999999999975,70486.79999999999,0.0372511239563262,4088234.4,1.0362728785357735,0,1
7057,M21916,M,300.8,310.5,1409,50.6,141,0,0,0,0,0,9.699999999999989,71295.40000000001,0.1,10052651.4,1.032247340425532,0,1
3478,L50657,L,301.8,310.7,1547,41.7,72,0,0,0,0,0,8.899999999999977,64509.9,0.0465116279069767,4644712.8,1.0294897282968851,0,0
1342,M16201,M,298.6,310.2,1328,50.5,12,0,0,0,0,0,11.599999999999966,67064.0,0.0090293453724604,804768.0,1.0388479571332885,0,0
9161,H38574,H,297.5,308.5,1671,28.0,158,0,0,0,0,0,11.0,46788.0,0.0944976076555023,7392504.0,1.0369747899159665,0,0
9205,L56384,L,297.8,308.8,1621,36.1,68,0,0,0,0,0,11.0,58518.100000000006,0.0419235511713933,3979230.8,1.0369375419744795,0,0
1371,L48550,L,298.7,310.3,1451,40.0,86,0,0,0,0,0,11.600000000000025,58040.0,0.059228650137741,4991440.0,1.0388349514563109,0,0
9382,M24241,M,297.5,308.1,1480,42.4,112,0,0,0,0,0,10.600000000000025,62752.0,0.075624577987846,7028224.0,1.0356302521008405,0,0
7164,M22023,M,300.1,310.1,1501,39.3,195,0,0,0,0,0,10.0,58989.3,0.1298268974700399,11502913.5,1.0333222259246917,0,1
9314,L56493,L,298.5,309.4,1418,45.1,148,0,0,0,0,0,10.899999999999975,63951.8,0.1042988019732205,9464866.4,1.0365159128978223,0,1
9983,M24842,M,298.7,308.4,1507,45.7,192,0,0,0,0,0,9.699999999999989,68869.90000000001,0.1273209549071618,13223020.8,1.0324740542350184,0,1
2912,M17771,M,300.7,309.5,1352,44.0,126,0,0,0,0,0,8.800000000000011,59488.0,0.0931263858093126,7495488.0,1.029265048220818,0,0
9764,M24623,M,298.6,309.6,1635,29.7,9,0,0,0,0,0,11.0,48559.5,0.0055012224938875,437035.5,1.0368385800401876,0,0
8365,L55544,L,298.9,309.8,1396,49.0,13,0,0,0,0,0,10.900000000000034,68404.0,0.0093056549749463,889252.0,1.0364670458347274,0,0
2264,M17123,M,299.2,308.4,1529,43.0,50,0,0,0,0,0,9.199999999999989,65747.0,0.0326797385620915,3287350.0,1.0307486631016043,0,0
4438,L51617,L,302.4,310.2,1578,31.2,139,0,0,0,0,0,7.800000000000011,49233.6,0.0880303989867004,6843470.399999999,1.025793650793651,0,0
2937,M17796,M,300.9,309.7,1394,48.8,192,0,0,0,0,0,8.800000000000011,68027.2,0.1376344086021505,13061222.4,1.0292455965437022,0,1
5569,L52748,L,302.5,312.1,1534,38.6,3,0,0,0,0,0,9.600000000000025,59212.4,0.0019543973941368,177637.2,1.0317355371900827,0,0
418,L47597,L,297.4,308.4,1394,50.1,213,0,0,0,0,0,11.0,69839.40000000001,0.1526881720430107,14875792.2,1.0369872225958303,0,1
268,L47447,L,297.9,308.0,1954,21.1,42,0,0,0,0,0,10.100000000000025,41229.4,0.0214833759590792,1731634.8,1.0339039946290702,0,0
826,L48005,L,296.6,307.3,1474,40.0,158,0,0,0,0,0,10.699999999999989,58960.0,0.1071186440677966,9315680.0,1.036075522589346,0,1
5346,L52525,L,303.5,312.8,1524,39.4,96,0,0,0,0,0,9.300000000000011,60045.6,0.0629508196721311,5764377.6,1.0306425041186162,0,0
158,H29571,H,298.4,308.2,1478,43.5,206,0,0,0,0,0,9.800000000000011,64293.0,0.1392832995267072,13244358.0,1.0328418230563003,0,1
4364,H33777,H,302.1,310.1,1844,24.6,171,0,0,0,0,0,8.0,45362.4,0.0926829268292682,7756970.4,1.0264812975835815,0,0
2843,L50022,L,300.3,309.3,1345,53.5,192,0,0,0,0,0,9.0,71957.5,0.1426448736998514,13815840.0,1.02997002997003,0,1
4807,H34220,H,303.6,312.5,1375,54.0,186,0,0,0,0,0,8.899999999999977,74250.0,0.1351744186046511,13810500.0,1.02931488801054,0,1
3457,H32870,H,301.4,310.4,1610,38.6,16,0,0,0,0,0,9.0,62146.0,0.0099317194289261,994336.0,1.0298606502986063,0,0
9677,L56856,L,299.0,310.1,1886,21.2,13,0,0,0,0,0,11.100000000000025,39983.2,0.0068892421833598,519781.6,1.037123745819398,0,0
3066,M17925,M,300.1,309.2,1687,27.7,95,0,0,0,0,1,9.099999999999966,46729.9,0.0562796208530805,4439340.5,1.0303232255914694,0,0
6613,L53792,L,301.6,310.6,1222,70.0,62,0,0,0,0,0,9.0,85540.0,0.0506950122649223,5303480.0,1.029840848806366,0,0
4114,L51293,L,302.0,310.6,1325,55.3,192,0,0,0,0,0,8.600000000000023,73272.5,0.1447963800904977,14068320.0,1.028476821192053,0,1
1369,H30782,H,298.8,310.3,1708,27.1,78,0,0,0,0,0,11.5,46286.8,0.045640725570509,3610370.4,1.038487282463186,0,0
9543,L56722,L,299.6,310.9,1716,28.5,117,0,0,0,0,0,11.299999999999956,48906.0,0.0681421083284799,5722002.0,1.037716955941255,0,0
4702,H34115,H,303.5,311.7,1584,32.7,143,0,0,0,0,0,8.199999999999989,51796.8,0.0902208201892744,7406942.4,1.027018121911038,0,0
6728,L53907,L,301.5,310.8,1785,25.5,120,0,0,0,0,0,9.300000000000011,45517.5,0.0671892497200448,5462100.0,1.0308457711442789,0,0
4662,L51841,L,303.3,311.3,1350,48.1,32,0,1,0,0,0,8.0,64935.0,0.0236861584011843,2077920.0,1.0263765248928454,1,0
804,H30217,H,296.9,307.8,1549,37.8,104,0,0,0,0,0,10.900000000000034,58552.2,0.0670967741935483,6089428.8,1.0367126978780736,0,0
1008,M15867,M,296.2,307.2,1633,31.1,0,0,0,0,0,0,11.0,50786.3,0.0,0.0,1.037137069547603,0,0
234,L47413,L,298.2,308.4,1512,34.9,181,0,0,0,0,0,10.199999999999989,52768.8,0.1196298744216787,9551152.8,1.03420523138833,0,1
1997,M16856,M,298.4,308.0,1416,38.2,198,1,0,0,0,0,9.600000000000025,54091.2,0.1397318278052223,10710057.6,1.032171581769437,1,1
6156,L53335,L,301.0,311.0,1634,31.2,182,0,0,0,0,0,10.0,50980.8,0.1113149847094801,9278505.6,1.0332225913621262,0,1
8896,H38309,H,297.4,308.6,1461,40.1,126,0,0,0,0,0,11.200000000000044,58586.1,0.0861833105335157,7381848.6,1.0376597175521185,0,0
9127,L56306,L,297.4,308.5,1477,40.7,74,0,0,0,0,0,11.100000000000025,60113.9,0.0500676589986468,4448428.600000001,1.0373234700739746,0,0
946,M15805,M,295.7,306.3,1347,50.4,46,0,0,0,0,0,10.600000000000025,67888.8,0.0341246290801186,3122884.8000000003,1.035847142374028,0,0
5013,M19872,M,303.8,312.9,1815,27.8,66,0,0,0,0,0,9.099999999999966,50457.0,0.0363436123348017,3330162.0,1.029953917050691,0,0
8977,L56156,L,296.7,307.4,1535,34.6,114,0,0,0,0,0,10.699999999999989,53111.0,0.07421875,6054654.0,1.0360633636670036,0,0
5165,M20024,M,304.3,313.4,1624,32.1,53,0,0,0,0,0,9.099999999999966,52130.4,0.0326153846153846,2762911.2,1.0299046993098917,0,0
7405,L54584,L,299.8,310.8,1553,32.2,161,0,0,0,0,0,11.0,50006.600000000006,0.1036036036036036,8051062.600000001,1.0366911274182788,0,1
6564,L53743,L,301.5,310.7,1942,20.5,155,0,0,0,0,0,9.199999999999989,39811.0,0.0797735460627895,6170705.0,1.030514096185738,0,0
4002,H33415,H,302.1,311.2,1598,37.9,148,0,0,0,0,0,9.099999999999966,60564.2,0.0925578486554096,8963501.6,1.030122476001324,0,0
6804,M21663,M,301.1,310.7,1367,43.4,111,0,0,0,0,0,9.599999999999966,59327.8,0.0811403508771929,6585385.8,1.0318830953171705,0,0
109,H29522,H,298.9,308.8,1621,32.7,75,0,0,0,0,0,9.900000000000034,53006.7,0.0462392108508014,3975502.500000001,1.0331214452994313,0,0
2751,H32164,H,299.7,309.2,1456,40.6,182,0,0,0,0,0,9.5,59113.6,0.124914207275223,10758675.2,1.0316983650316984,0,1
1671,L48850,L,298.2,307.8,1528,31.1,194,0,0,0,0,0,9.600000000000025,47520.8,0.1268803139306736,9219035.2,1.0321931589537223,0,1
3048,L50227,L,300.2,309.4,1558,38.3,51,0,0,0,0,0,9.199999999999989,59671.4,0.0327132777421424,3043241.4,1.0306462358427717,0,0
1404,L48583,L,299.0,310.2,1372,48.0,174,0,0,0,0,0,11.199999999999989,65856.0,0.1267297887836853,11458944.0,1.037458193979933,0,1
8286,L55465,L,298.9,310.6,1387,52.7,2,0,0,0,0,0,11.700000000000044,73094.90000000001,0.0014409221902017,146189.80000000002,1.0391435262629645,0,1
3766,M18625,M,302.4,311.1,1443,51.8,178,0,0,0,0,0,8.700000000000045,74747.4,0.1232686980609418,13305037.2,1.0287698412698414,0,1
2704,M17563,M,299.8,309.2,1372,58.2,65,0,0,0,0,0,9.399999999999975,79850.40000000001,0.0473415877640203,5190276.000000001,1.0313542361574382,0,0
9489,M24348,M,298.9,309.6,1567,34.5,204,0,0,0,0,0,10.700000000000044,54061.5,0.1301020408163265,11028546.0,1.0357979257276684,0,1
6587,L53766,L,301.5,310.6,1453,44.0,208,0,0,0,0,0,9.100000000000025,63932.0,0.1430536451169188,13297856.0,1.0301824212271975,0,1
5097,H34510,H,304.2,313.5,1627,32.2,91,0,0,0,0,0,9.300000000000011,52389.4,0.0558968058968058,4767435.4,1.0305719921104537,0,0
3852,H33265,H,302.2,310.9,1415,48.4,185,0,0,0,0,0,8.699999999999989,68486.0,0.1306497175141243,12669910.0,1.028788881535407,0,1
1365,L48544,L,298.7,310.2,1566,33.1,68,0,0,0,0,0,11.5,51834.600000000006,0.0433950223356732,3524752.8000000003,1.0385001673920322,0,0
4352,L51531,L,301.8,309.6,1432,43.7,138,0,0,0,0,0,7.800000000000011,62578.4,0.096301465457083,8635819.200000001,1.025844930417495,0,0
7993,M22852,M,301.1,312.3,1852,25.9,131,0,0,0,0,0,11.199999999999989,47966.8,0.0706961683756071,6283650.8,1.0371969445366986,0,0
9627,M24486,M,299.0,310.0,1341,58.9,126,0,0,0,0,0,11.0,78984.9,0.0938897168405365,9952097.4,1.0367892976588629,0,1
5878,L53057,L,301.5,311.1,1458,41.4,123,0,0,0,0,0,9.600000000000025,60361.2,0.0843043180260452,7424427.6,1.0318407960199003,0,0
6768,L53947,L,301.3,310.9,1509,41.7,16,0,0,0,0,0,9.599999999999966,62925.3,0.0105960264900662,1006804.8,1.031861931629605,0,0
3454,L50633,L,301.5,310.4,1425,54.4,7,0,0,0,0,0,8.899999999999977,77520.0,0.0049088359046283,542640.0,1.029519071310116,0,0
8667,L55846,L,297.5,308.7,1407,42.5,145,0,0,0,0,0,11.199999999999989,59797.5,0.1029829545454545,8670637.5,1.0376470588235294,0,1
6021,L53200,L,300.7,310.8,1619,34.9,57,0,0,0,0,0,10.100000000000025,56503.1,0.0351851851851851,3220676.7,1.0335882939807115,0,0
2102,L49281,L,299.3,309.3,1528,37.8,45,0,0,0,0,0,10.0,57758.4,0.0294310006540222,2599127.9999999995,1.0334112930170398,0,0
795,H30208,H,296.9,307.9,1547,32.6,79,0,0,0,0,0,11.0,50432.2,0.0510335917312661,3984143.8,1.0370495116200742,0,0
5523,L52702,L,302.6,311.9,1453,39.1,84,0,0,0,0,0,9.299999999999956,56812.3,0.0577716643741403,4772233.2,1.030733641771315,0,0
1339,L48518,L,298.6,310.1,1721,27.2,5,0,0,0,0,0,11.5,46811.2,0.002903600464576,234056.0,1.038513060951105,0,0
4451,L51630,L,302.5,310.3,1551,37.3,168,0,0,0,0,0,7.800000000000011,57852.3,0.1082474226804123,9719186.4,1.0257851239669422,0,0
4905,H34318,H,303.6,312.4,1480,50.7,2,0,0,0,0,0,8.799999999999955,75036.0,0.0013504388926401,150072.0,1.0289855072463767,0,0
6731,M21590,M,301.6,311.0,1431,42.3,129,0,0,0,0,0,9.399999999999975,60531.3,0.0900837988826815,7808537.699999999,1.0311671087533156,0,0
8655,M23514,M,297.4,308.4,1441,46.8,116,0,0,0,0,0,11.0,67438.8,0.0804438280166435,7822900.800000001,1.0369872225958303,0,0
8976,H38389,H,296.7,307.4,1661,34.2,109,0,0,0,0,0,10.699999999999989,56806.2,0.0655836341756919,6191875.800000001,1.0360633636670036,0,0
1236,H30649,H,297.1,308.4,1654,31.4,171,0,0,0,0,0,11.299999999999956,51935.6,0.1033232628398791,8880987.6,1.0380343318747896,0,1
5122,L52301,L,304.2,313.6,1469,40.0,154,0,0,0,0,0,9.400000000000034,58760.0,0.1047619047619047,9049040.0,1.0309007232084155,0,0
4035,L51214,L,302.0,310.8,1615,29.0,235,1,0,0,0,0,8.800000000000011,46835.0,0.1454207920792079,11006225.0,1.029139072847682,1,1
387,L47566,L,297.6,308.7,1319,50.9,141,0,0,0,0,0,11.099999999999966,67137.09999999999,0.1068181818181818,9466331.1,1.037298387096774,0,1
5727,M20586,M,302.4,311.9,1398,50.1,188,0,0,0,0,0,9.5,70039.8,0.1343817012151537,13167482.4,1.031415343915344,0,1
3684,M18543,M,302.0,311.2,1558,39.1,179,0,0,0,0,0,9.199999999999989,60917.8,0.114817190506735,10904286.2,1.0304635761589405,0,1
3195,L50374,L,300.0,309.0,1454,51.7,2,0,0,0,0,0,9.0,75171.8,0.0013745704467353,150343.6,1.03,0,0
6150,M21009,M,301.0,311.1,1420,47.4,167,0,0,0,0,0,10.100000000000025,67308.0,0.1175228712174525,11240436.0,1.0335548172757476,0,1
5130,M19989,M,304.1,313.3,1725,28.3,177,0,0,0,0,0,9.199999999999989,48817.5,0.1025492468134414,8640697.5,1.030253206182177,0,0
5621,L52800,L,303.0,312.3,1533,38.5,134,0,0,0,0,0,9.300000000000011,59020.5,0.0873533246414602,7908747.0,1.0306930693069307,0,0
3687,L50866,L,302.0,311.1,1406,50.5,187,0,0,0,0,0,9.100000000000025,71003.0,0.1329068941009239,13277561.0,1.030132450331126,0,1
2535,L49714,L,298.9,308.7,1729,26.6,73,0,0,0,0,0,9.800000000000011,45991.4,0.0421965317919075,3357372.2,1.0327868852459017,0,0
2944,H32357,H,300.7,309.5,2007,19.7,2,0,0,0,0,0,8.800000000000011,39537.9,0.0009960159362549,79075.8,1.029265048220818,0,0
3451,L50630,L,301.6,310.6,1506,43.4,222,0,0,0,0,0,9.0,65360.4,0.1473125414731254,14510008.8,1.029840848806366,0,1
5504,H34917,H,302.6,312.0,1657,29.3,37,0,0,0,0,0,9.399999999999975,48550.1,0.0223160434258142,1796353.7,1.0310641110376737,0,0
141,L47320,L,298.8,308.6,1511,36.1,157,0,0,0,0,0,9.800000000000011,54547.1,0.1038359788359788,8563894.7,1.0327978580990629,0,1
6348,L53527,L,300.2,309.7,1421,44.6,17,0,0,0,0,0,9.5,63376.6,0.0119549929676511,1077402.2,1.0316455696202531,0,0
