UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,temp_diff,power,wear_rate,energy_proxy,temp_ratio
9309,L56488,L,298.4,309.1,1423,48.0,135,0,0,0,0,0,0,10.700000000000045,68304.0,0.09480337078651685,9221040.0,1.035857908847185
9310,L56489,L,298.3,309.2,1562,37.6,137,0,0,0,0,0,0,10.899999999999977,58731.200000000004,0.08765195137555983,8046174.4,1.0365403955749244
9311,L56490,L,298.4,309.3,1549,40.8,139,0,0,0,0,0,0,10.900000000000034,63199.2,0.08967741935483871,8784688.799999999,1.0365281501340484
9312,L56491,L,298.4,309.4,1540,43.2,141,0,0,0,0,0,0,11.0,66528.0,0.09149902660609993,9380448.0,1.0368632707774799
9313,H38726,H,298.5,309.4,1573,33.6,143,0,0,0,0,0,0,10.899999999999977,52852.8,0.09085133418043202,7557950.4,1.0365159128978223
9314,L56493,L,298.5,309.4,1418,45.1,148,0,0,0,0,0,0,10.899999999999977,63951.8,0.10429880197322058,9464866.4,1.0365159128978223
9315,M24174,M,298.5,309.4,1565,33.7,150,0,0,0,0,0,0,10.899999999999977,52740.50000000001,0.09578544061302682,7911075.000000001,1.0365159128978223
9316,L56495,L,298.5,309.5,1569,41.0,153,0,0,0,0,0,0,11.0,64329.0,0.09745222929936306,9842337.0,1.036850921273032
9317,H38730,H,298.5,309.4,1417,41.2,155,0,0,0,0,0,0,10.899999999999977,58380.4,0.10930888575458392,9048962.0,1.0365159128978223
9318,L56497,L,298.5,309.5,1480,38.1,160,0,0,0,0,0,0,11.0,56388.0,0.10803511141120864,9022080.0,1.036850921273032
9319,L56498,L,298.5,309.4,1364,44.5,162,0,0,0,0,0,0,10.899999999999977,60698.0,0.11868131868131868,9833076.0,1.0365159128978223
9320,L56499,L,298.5,309.4,1911,21.5,164,0,0,0,0,0,0,10.899999999999977,41086.5,0.08577405857740586,6738186.0,1.0365159128978223
9321,L56500,L,298.4,309.3,1409,43.1,166,0,0,0,0,0,0,10.900000000000034,60727.9,0.11773049645390071,10080831.4,1.0365281501340484
9322,L56501,L,298.4,309.2,1335,53.5,168,0,0,0,0,0,0,10.800000000000011,71422.5,0.12574850299401197,11998980.0,1.0361930294906168
9323,M24182,M,298.5,309.3,1512,38.1,170,0,0,0,0,0,0,10.800000000000011,57607.200000000004,0.11235955056179775,9793224.0,1.0361809045226131
9324,L56503,L,298.6,309.4,1447,40.2,173,0,0,0,0,0,0,10.799999999999955,58169.4,0.11947513812154696,10063306.200000001,1.0361687876758203
9325,L56504,L,298.6,309.3,1537,37.6,175,0,0,0,0,0,0,10.699999999999989,57791.200000000004,0.11378413524057217,10113460.0,1.035833891493637
9326,M24185,M,298.6,309.3,1510,40.8,177,0,0,0,0,0,0,10.699999999999989,61607.99999999999,0.1171409662475182,10904615.999999998,1.035833891493637
9327,L56506,L,298.6,309.3,1677,31.2,180,0,0,0,0,0,0,10.699999999999989,52322.4,0.10727056019070322,9418032.0,1.035833891493637
9328,L56507,L,298.5,309.2,1504,33.7,182,0,0,0,0,0,0,10.699999999999989,50684.8,0.12093023255813953,9224633.6,1.0358458961474037
9329,H38742,H,298.5,309.1,2051,19.0,184,0,0,0,0,0,0,10.600000000000023,38969.0,0.08966861598440545,7170296.0,1.0355108877721944
9330,L56509,L,298.5,309.1,1474,41.3,189,0,0,0,0,0,0,10.600000000000023,60876.2,0.128135593220339,11505601.799999999,1.0355108877721944
9331,M24190,M,298.4,309.0,1507,36.1,191,0,0,0,0,0,0,10.600000000000023,54402.700000000004,0.126657824933687,10390915.700000001,1.0355227882037534
9332,L56511,L,298.4,308.9,1496,37.9,194,0,0,0,0,0,0,10.5,56698.4,0.1295925183700735,10999489.6,1.0351876675603218
9333,M24192,M,298.5,309.0,1921,22.0,196,0,0,0,0,0,0,10.5,42262.0,0.10197710718002082,8283352.0,1.035175879396985
9334,L56513,L,298.5,309.0,1450,40.5,199,0,0,0,0,0,0,10.5,58725.0,0.13714679531357685,11686275.0,1.035175879396985
9335,L56514,L,298.4,308.9,1402,44.8,201,0,0,0,0,0,0,10.5,62809.6,0.14326443335709194,12624729.6,1.0351876675603218
9336,L56515,L,298.4,308.9,1501,50.0,203,0,0,0,0,0,0,10.5,75050.0,0.13515312916111852,15235150.0,1.0351876675603218
9337,L56516,L,298.5,308.9,1725,31.9,205,0,0,0,0,0,0,10.399999999999977,55027.5,0.11877172653534183,11280637.5,1.0348408710217756
9338,H38751,H,298.5,308.9,1500,40.3,207,0,0,0,0,0,0,10.399999999999977,60449.99999999999,0.13790806129247168,12513149.999999998,1.0348408710217756
9339,H38752,H,298.5,309.0,1531,30.8,212,0,0,0,0,0,0,10.5,47154.8,0.13838120104438642,9996817.600000001,1.035175879396985
9340,L56519,L,298.5,309.0,1458,44.8,217,0,0,0,0,0,0,10.5,65318.399999999994,0.1487320082248115,14174092.799999999,1.035175879396985
9341,H38754,H,298.4,308.9,1577,37.1,0,0,0,0,0,0,0,10.5,58506.700000000004,0.0,0.0,1.0351876675603218
9342,M24201,M,298.3,308.9,1363,46.1,5,0,0,0,0,0,0,10.599999999999966,62834.3,0.0036656891495601175,314171.5,1.0355346966141468
9343,H38756,H,298.3,308.9,1706,31.8,8,0,0,0,0,0,0,10.599999999999966,54250.8,0.0046865846514352666,434006.4,1.0355346966141468
9344,M24203,M,298.3,308.8,1391,50.4,13,0,0,0,0,0,0,10.5,70106.4,0.009339080459770116,911383.2,1.0351994636272208
9345,L56524,L,298.2,308.8,1616,33.7,16,0,0,0,0,0,0,10.600000000000023,54459.200000000004,0.009894867037724181,871347.2000000001,1.0355466130114017
9346,L56525,L,298.2,308.8,1442,47.0,18,0,0,0,0,0,0,10.600000000000023,67774.0,0.012474012474012475,1219932.0,1.0355466130114017
9347,M24206,M,298.2,308.8,1626,40.4,20,0,0,0,0,0,0,10.600000000000023,65690.4,0.012292562999385371,1313808.0,1.0355466130114017
9348,M24207,M,298.2,308.7,1426,42.6,23,0,0,0,0,0,0,10.5,60747.6,0.0161177295024527,1397194.8,1.0352112676056338
9349,L56528,L,298.2,308.7,1436,49.1,26,0,0,0,0,0,0,10.5,70507.6,0.018093249826026444,1833197.6,1.0352112676056338
9350,M24209,M,298.2,308.7,1599,36.2,28,0,0,0,0,0,0,10.5,57883.8,0.0175,1620746.4000000001,1.0352112676056338
9351,L56530,L,298.2,308.7,2186,17.8,31,0,0,0,0,0,0,10.5,38910.8,0.01417466849565615,1206234.8,1.0352112676056338
9352,L56531,L,298.3,308.8,1645,30.4,33,0,0,0,0,0,0,10.5,50008.0,0.020048602673147023,1650264.0,1.0351994636272208
9353,L56532,L,298.2,308.7,1780,27.9,35,0,0,0,0,0,0,10.5,49662.0,0.019651880965749578,1738170.0,1.0352112676056338
9354,L56533,L,298.2,308.8,1345,44.3,37,0,0,0,0,0,0,10.600000000000023,59583.49999999999,0.0274888558692422,2204589.4999999995,1.0355466130114017
9355,M24214,M,298.2,308.8,1607,31.9,39,0,0,0,0,0,0,10.600000000000023,51263.299999999996,0.024253731343283583,1999268.6999999997,1.0355466130114017
9356,L56535,L,298.3,308.9,1708,28.0,42,0,0,0,0,0,0,10.599999999999966,47824.0,0.024575775307197192,2008608.0,1.0355346966141468
9357,L56536,L,298.3,308.9,1270,52.7,44,0,0,0,0,0,0,10.599999999999966,66929.0,0.03461841070023604,2944876.0,1.0355346966141468
9358,M24217,M,298.3,308.9,1646,25.4,46,0,0,0,0,0,0,10.599999999999966,41808.399999999994,0.02792956891317547,1923186.3999999997,1.0355346966141468
9359,L56538,L,298.2,308.7,1407,45.1,49,0,0,0,0,0,0,10.5,63455.700000000004,0.03480113636363636,3109329.3000000003,1.0352112676056338
9360,M24219,M,298.1,308.7,1581,47.4,51,0,0,0,0,0,0,10.599999999999966,74939.4,0.032237673830594185,3821909.4,1.0355585374035556
9361,L56540,L,298.0,308.6,1532,42.6,54,0,0,0,0,0,0,10.600000000000023,65263.200000000004,0.03522504892367906,3524212.8000000003,1.0355704697986579
9362,L56541,L,298.0,308.6,1610,33.1,56,0,0,0,0,0,0,10.600000000000023,53291.0,0.03476101800124146,2984296.0,1.0355704697986579
9363,M24222,M,298.0,308.5,1682,33.0,58,0,0,0,0,0,0,10.5,55506.0,0.0344622697563874,3219348.0,1.0352348993288591
9364,L56543,L,297.9,308.5,1519,34.3,61,0,0,0,0,0,0,10.600000000000023,52101.7,0.04013157894736842,3178203.6999999997,1.0355824102047668
9365,L56544,L,297.9,308.5,1683,28.5,63,0,0,0,0,0,0,10.600000000000023,47965.5,0.037410926365795724,3021826.5,1.0355824102047668
9366,M24225,M,298.0,308.6,1254,55.8,65,0,0,0,0,0,0,10.600000000000023,69973.2,0.05179282868525897,4548258.0,1.0355704697986579
9367,L56546,L,298.0,308.5,1461,48.0,68,0,0,0,0,0,0,10.5,70128.0,0.046511627906976744,4768704.0,1.0352348993288591
9368,L56547,L,297.9,308.5,1472,45.1,70,0,0,0,0,0,0,10.600000000000023,66387.2,0.04752206381534284,4647104.0,1.0355824102047668
9369,L56548,L,297.7,308.4,1510,38.6,72,0,0,0,0,0,0,10.699999999999989,58286.0,0.04765056254136334,4196592.0,1.0359422237151494
9370,M24229,M,297.7,308.3,1547,36.8,74,0,0,0,0,0,0,10.600000000000023,56929.6,0.04780361757105943,4212790.399999999,1.0356063150822976
9371,H38784,H,297.7,308.4,1418,51.9,77,0,0,0,0,0,0,10.699999999999989,73594.2,0.05426356589147287,5666753.399999999,1.0359422237151494
9372,L56551,L,297.7,308.4,1289,51.3,82,0,0,0,0,0,0,10.699999999999989,66125.7,0.06356589147286822,5422307.399999999,1.0359422237151494
9373,L56552,L,297.7,308.4,1487,41.4,84,0,0,0,0,0,0,10.699999999999989,61561.799999999996,0.056451612903225805,5171191.199999999,1.0359422237151494
9374,L56553,L,297.7,308.5,1453,45.5,86,0,0,0,0,0,0,10.800000000000011,66111.5,0.059147180192572216,5685589.0,1.0362781323480015
9375,M24234,M,297.8,308.5,1466,44.7,88,0,0,0,0,0,0,10.699999999999989,65530.200000000004,0.05998636673483299,5766657.600000001,1.0359301544660846
9376,H38789,H,297.7,308.4,1288,49.5,91,0,0,0,0,0,0,10.699999999999989,63756.0,0.07059736229635376,5801796.0,1.0359422237151494
9377,H38790,H,297.7,308.4,1738,27.7,96,0,0,0,0,0,0,10.699999999999989,48142.6,0.055204140310523286,4621689.6,1.0359422237151494
9378,H38791,H,297.7,308.3,1488,41.0,101,0,0,0,0,0,0,10.600000000000023,61008.0,0.06783075889858965,6161808.0,1.0356063150822976
9379,L56558,L,297.6,308.3,1816,28.8,106,0,0,0,0,0,0,10.699999999999989,52300.8,0.058337919647771054,5543884.800000001,1.0359543010752688
9380,L56559,L,297.5,308.2,1419,48.5,108,0,0,0,0,0,0,10.699999999999989,68821.5,0.07605633802816901,7432722.0,1.0359663865546218
9381,L56560,L,297.4,308.1,1435,45.7,110,0,0,0,0,0,0,10.700000000000045,65579.5,0.0766016713091922,7213745.0,1.035978480161399
9382,M24241,M,297.5,308.1,1480,42.4,112,0,0,0,0,0,0,10.600000000000023,62752.0,0.07562457798784605,7028224.0,1.0356302521008405
9383,L56562,L,297.5,308.2,1610,33.6,115,0,0,0,0,0,0,10.699999999999989,54096.0,0.07138423339540657,6221040.0,1.0359663865546218
9384,H38797,H,297.5,308.1,1548,38.2,117,0,0,0,0,0,0,10.600000000000023,59133.600000000006,0.07553260167850226,6918631.200000001,1.0356302521008405
9385,M24244,M,297.6,308.1,1379,57.4,122,0,0,0,0,0,0,10.5,79154.59999999999,0.08840579710144927,9656861.2,1.0352822580645162
9386,M24245,M,297.5,308.1,1907,23.5,125,0,0,0,0,0,0,10.600000000000023,44814.5,0.06551362683438156,5601812.5,1.0356302521008405
9387,M24246,M,297.5,308.0,2033,16.7,128,0,0,0,0,0,0,10.5,33951.1,0.06293018682399214,4345740.8,1.035294117647059
9388,H38801,H,297.4,307.9,1390,52.0,131,0,0,0,0,0,0,10.5,72280.0,0.09417685118619698,9468680.0,1.035305985205111
9389,M24248,M,297.5,307.9,1544,37.9,136,0,0,0,0,0,0,10.399999999999977,58517.6,0.08802588996763754,7958393.6,1.0349579831932771
9390,L56569,L,297.6,308.0,1258,57.4,139,0,0,0,0,0,0,10.399999999999977,72209.2,0.11040508339952343,10037078.799999999,1.0349462365591398
9391,M24250,M,297.5,308.0,1560,39.0,141,0,0,0,0,0,0,10.5,60840.0,0.0903267136450993,8578440.0,1.035294117647059
9392,H38805,H,297.6,308.2,2071,18.5,144,0,0,0,0,0,0,10.599999999999966,38313.5,0.0694980694980695,5517144.0,1.0356182795698923
9393,L56572,L,297.6,308.1,1437,46.3,149,0,0,0,0,0,0,10.5,66533.09999999999,0.10361613351877608,9913431.899999999,1.0352822580645162
9394,H38807,H,297.7,308.2,1489,43.0,151,0,0,0,0,0,0,10.5,64027.0,0.10134228187919463,9668077.0,1.0352704064494458
9395,L56574,L,297.7,308.2,1334,53.0,156,0,0,0,0,0,0,10.5,70702.0,0.11685393258426967,11029512.0,1.0352704064494458
9396,L56575,L,297.7,308.2,1500,39.9,158,0,0,0,0,0,0,10.5,59850.0,0.10526315789473684,9456300.0,1.0352704064494458
9397,L56576,L,297.8,308.3,1498,47.3,160,0,0,0,0,0,0,10.5,70855.4,0.1067378252168112,11336864.0,1.0352585627938213
9398,M24257,M,297.7,308.2,1370,53.4,162,0,0,0,0,0,0,10.5,73158.0,0.11816192560175055,11851596.0,1.0352704064494458
9399,H38812,H,297.7,308.2,1526,40.1,165,0,0,0,0,0,0,10.5,61192.6,0.10805500982318271,10096779.0,1.0352704064494458
9400,L56579,L,297.8,308.3,1477,44.8,170,0,0,0,0,0,0,10.5,66169.59999999999,0.11502029769959404,11248831.999999998,1.0352585627938213
9401,L56580,L,297.7,308.2,1446,43.9,172,0,0,0,0,0,0,10.5,63479.4,0.1188666205943331,10918456.8,1.0352704064494458
9402,M24261,M,297.7,308.2,1720,25.6,174,0,0,0,0,0,0,10.5,44032.0,0.1011040092969204,7661568.0,1.0352704064494458
9403,L56582,L,297.7,308.1,1734,30.7,177,0,0,0,0,0,0,10.400000000000034,53233.799999999996,0.10201729106628242,9422382.6,1.034934497816594
9404,L56583,L,297.7,308.1,1697,29.1,179,0,0,0,0,0,0,10.400000000000034,49382.700000000004,0.10541813898704358,8839503.3,1.034934497816594
9405,L56584,L,297.7,308.2,2007,19.3,181,0,0,0,0,0,0,10.5,38735.1,0.0901394422310757,7011053.1,1.0352704064494458
9406,M24265,M,297.7,308.1,1469,48.8,183,0,0,0,0,0,0,10.400000000000034,71687.2,0.12448979591836734,13118757.6,1.034934497816594
9407,M24266,M,297.7,308.1,2189,15.6,186,0,0,0,0,0,0,10.400000000000034,34148.4,0.08493150684931507,6351602.4,1.034934497816594
9408,L56587,L,297.8,308.3,1435,50.1,189,0,0,0,0,0,0,10.5,71893.5,0.13161559888579388,13587871.5,1.0352585627938213
9409,H38822,H,297.9,308.4,1637,34.5,191,0,0,0,0,0,0,10.5,56476.5,0.11660561660561661,10787011.5,1.0352467270896275
9410,L56589,L,298.0,308.5,1664,28.3,196,0,0,0,0,0,0,10.5,47091.200000000004,0.11771771771771772,9229875.200000001,1.0352348993288591
9411,M24270,M,298.0,308.5,1666,31.0,198,0,0,0,0,0,0,10.5,51646.0,0.1187762447510498,10225908.0,1.0352348993288591
9412,L56591,L,298.0,308.5,1404,46.6,201,0,0,0,0,0,0,10.5,65426.4,0.14306049822064057,13150706.4,1.0352348993288591
9413,L56592,L,298.0,308.5,1702,26.7,203,0,0,0,0,0,0,10.5,45443.4,0.11920140927774515,9225010.200000001,1.0352348993288591
9414,L56593,L,298.1,308.6,1439,44.9,205,0,0,0,0,0,0,10.5,64611.1,0.1423611111111111,13245275.5,1.0352230795035222
9415,L56594,L,298.1,308.6,1354,53.9,207,1,0,0,0,1,0,10.5,72980.59999999999,0.15276752767527677,15106984.199999997,1.0352230795035222
9416,M24275,M,298.2,308.7,1361,44.2,0,0,0,0,0,0,0,10.5,60156.200000000004,0.0,0.0,1.0352112676056338
9417,M24276,M,298.1,308.5,1463,45.9,3,0,0,0,0,0,0,10.399999999999977,67151.7,0.0020491803278688526,201455.09999999998,1.0348876216034886
9418,H38831,H,298.1,308.4,1515,43.8,6,0,0,0,0,0,0,10.299999999999955,66357.0,0.00395778364116095,398142.0,1.0345521637034552
9419,L56598,L,298.0,308.4,1432,46.2,11,0,0,0,0,0,0,10.399999999999977,66158.40000000001,0.007676203768318213,727742.4000000001,1.0348993288590602
9420,L56599,L,298.0,308.4,1911,22.0,13,0,0,0,0,0,0,10.399999999999977,42042.0,0.006799163179916318,546546.0,1.0348993288590602
9421,L56600,L,298.0,308.4,1472,42.0,15,0,0,0,0,0,0,10.399999999999977,61824.0,0.010183299389002037,927360.0,1.0348993288590602
9422,M24281,M,298.1,308.5,1382,54.5,17,0,0,0,0,0,0,10.399999999999977,75319.0,0.012292118582791034,1280423.0,1.0348876216034886
9423,L56602,L,298.1,308.5,1665,29.6,20,0,0,0,0,0,0,10.399999999999977,49284.0,0.012004801920768308,985680.0,1.0348876216034886
9424,L56603,L,298.1,308.5,1676,30.5,22,0,0,0,0,0,0,10.399999999999977,51118.0,0.01311866428145498,1124596.0,1.0348876216034886
9425,M24284,M,298.0,308.5,1585,33.0,24,0,0,0,0,0,0,10.5,52305.0,0.015132408575031526,1255320.0,1.0352348993288591
9426,M24285,M,298.1,308.6,1415,46.3,27,0,0,0,0,0,0,10.5,65514.49999999999,0.019067796610169493,1768891.4999999998,1.0352230795035222
9427,L56606,L,298.1,308.7,1341,55.7,30,0,0,0,0,0,0,10.599999999999966,74693.7,0.022354694485842028,2240811.0,1.0355585374035556
9428,L56607,L,298.2,308.8,1540,34.8,32,0,0,0,0,0,0,10.600000000000023,53591.99999999999,0.020765736534717714,1714943.9999999998,1.0355466130114017
9429,H38842,H,298.2,308.8,1837,28.4,34,0,0,0,0,0,0,10.600000000000023,52170.799999999996,0.018498367791077257,1773807.2,1.0355466130114017
9430,L56609,L,298.2,308.8,1498,36.0,39,0,0,0,0,0,0,10.600000000000023,53928.0,0.02601734489659773,2103192.0,1.0355466130114017
9431,L56610,L,298.1,308.7,1671,28.8,41,0,0,0,0,0,0,10.599999999999966,48124.8,0.02452153110047847,1973116.8,1.0355585374035556
9432,L56611,L,298.0,308.6,1430,57.0,43,0,0,0,0,0,0,10.600000000000023,81510.0,0.03004891684136967,3504930.0,1.0355704697986579
9433,L56612,L,298.0,308.7,1619,40.1,45,0,0,0,0,0,0,10.699999999999989,64921.9,0.027777777777777776,2921485.5,1.0359060402684563
9434,M24293,M,298.0,308.7,1430,51.9,47,0,0,0,0,0,0,10.699999999999989,74217.0,0.03284416491963662,3488199.0,1.0359060402684563
9435,L56614,L,298.0,308.6,1626,33.3,50,0,0,0,0,0,0,10.600000000000023,54145.799999999996,0.03073140749846343,2707290.0,1.0355704697986579
9436,L56615,L,298.0,308.7,1443,49.3,52,0,0,0,0,0,0,10.699999999999989,71139.9,0.036011080332409975,3699274.8,1.0359060402684563
9437,L56616,L,298.0,308.6,1481,42.5,54,0,0,0,0,0,0,10.600000000000023,62942.5,0.03643724696356275,3398895.0,1.0355704697986579
9438,M24297,M,298.1,308.7,1527,43.0,56,0,0,0,0,0,0,10.599999999999966,65661.0,0.03664921465968586,3677016.0,1.0355585374035556
9439,M24298,M,298.1,308.7,1315,56.8,59,0,0,0,0,0,0,10.599999999999966,74692.0,0.044832826747720364,4406828.0,1.0355585374035556
9440,M24299,M,298.1,308.8,1433,48.2,62,0,0,0,0,0,0,10.699999999999989,69070.6,0.043235704323570434,4282377.2,1.0358939953035893
9441,M24300,M,298.1,308.8,1378,53.5,65,0,0,0,0,0,0,10.699999999999989,73723.0,0.04713560551124003,4791995.0,1.0358939953035893
9442,L56621,L,298.1,308.8,1432,43.4,68,0,0,0,0,0,0,10.699999999999989,62148.799999999996,0.04745289602233078,4226118.399999999,1.0358939953035893
9443,M24302,M,298.1,308.8,1394,47.9,70,0,0,0,0,0,0,10.699999999999989,66772.59999999999,0.05017921146953405,4674081.999999999,1.0358939953035893
9444,H38857,H,298.0,308.8,1411,53.8,73,0,0,0,0,0,0,10.800000000000011,75911.8,0.051699716713881017,5541561.4,1.036241610738255
9445,L56624,L,298.1,308.9,2136,15.9,78,0,0,0,0,0,0,10.799999999999955,33962.4,0.036499766027140855,2649067.2,1.0362294532036227
9446,M24305,M,298.2,309.0,1446,45.8,80,0,0,0,0,0,0,10.800000000000011,66226.8,0.055286800276434005,5298144.0,1.0362173038229376
9447,H38860,H,298.1,308.9,1388,53.5,83,0,0,0,0,0,0,10.799999999999955,74258.0,0.059755219582433405,6163414.0,1.0362294532036227
9448,M24307,M,298.1,308.9,1323,51.7,88,0,0,0,0,0,0,10.799999999999955,68399.1,0.06646525679758308,6019120.800000001,1.0362294532036227
9449,L56628,L,298.2,309.0,1780,29.3,91,0,0,0,0,0,0,10.800000000000011,52154.0,0.051094890510948905,4746014.0,1.0362173038229376
9450,M24309,M,298.1,308.8,1434,41.8,93,0,0,0,0,0,0,10.699999999999989,59941.2,0.06480836236933799,5574531.6,1.0358939953035893
9451,M24310,M,298.0,308.7,1494,42.6,96,0,0,0,0,0,0,10.699999999999989,63644.4,0.06421404682274247,6109862.4,1.0359060402684563
9452,H38865,H,298.0,308.7,1536,39.6,99,0,0,0,0,0,0,10.699999999999989,60825.600000000006,0.06441119063109954,6021734.4,1.0359060402684563
9453,M24312,M,298.0,308.7,1392,53.4,104,0,0,0,0,0,0,10.699999999999989,74332.8,0.07465900933237617,7730611.2,1.0359060402684563
9454,H38867,H,298.2,309.0,1360,56.8,107,0,0,0,0,0,0,10.800000000000011,77248.0,0.07861866274797942,8265536.0,1.0362173038229376
9455,L56634,L,298.4,309.2,1583,35.4,112,0,0,0,0,0,0,10.800000000000011,56038.2,0.0707070707070707,6276278.399999999,1.0361930294906168
9456,L56635,L,298.5,309.2,1983,20.2,114,0,0,0,0,0,0,10.699999999999989,40056.6,0.057459677419354836,4566452.399999999,1.0358458961474037
9457,L56636,L,298.5,309.3,1630,33.3,116,0,0,0,0,0,0,10.800000000000011,54278.99999999999,0.07112201103617413,6296363.999999999,1.0361809045226131
9458,M24317,M,298.5,309.3,1692,26.7,118,0,0,0,0,0,0,10.800000000000011,45176.4,0.06969875959834614,5330815.2,1.0361809045226131
9459,L56638,L,298.4,309.1,1417,40.6,121,0,0,0,0,0,0,10.700000000000045,57530.200000000004,0.08533145275035262,6961154.2,1.035857908847185
9460,L56639,L,298.4,309.1,1579,36.1,123,0,0,0,0,0,0,10.700000000000045,57001.9,0.07784810126582278,7011233.7,1.035857908847185
9461,M24320,M,298.4,309.2,1399,45.2,125,0,0,0,0,0,0,10.800000000000011,63234.8,0.08928571428571429,7904350.0,1.0361930294906168
9462,M24321,M,298.4,309.2,1414,46.4,128,0,0,0,0,0,0,10.800000000000011,65609.59999999999,0.09045936395759717,8398028.799999999,1.0361930294906168
9463,L56642,L,298.5,309.3,1570,40.1,131,0,0,0,0,0,0,10.800000000000011,62957.0,0.08338637810311904,8247367.0,1.0361809045226131
9464,M24323,M,298.5,309.3,1552,36.8,133,0,0,0,0,0,0,10.800000000000011,57113.6,0.08564069542820348,7596108.8,1.0361809045226131
9465,L56644,L,298.6,309.4,1440,48.2,136,0,0,0,0,0,0,10.799999999999955,69408.0,0.09437890353920889,9439488.0,1.0361687876758203
9466,M24325,M,298.6,309.4,1460,43.8,138,0,0,0,0,0,0,10.799999999999955,63947.99999999999,0.0944558521560575,8824823.999999998,1.0361687876758203
9467,L56646,L,298.6,309.4,1471,48.0,141,0,0,0,0,0,0,10.799999999999955,70608.0,0.09578804347826086,9955728.0,1.0361687876758203
9468,L56647,L,298.6,309.3,1702,27.6,143,0,0,0,0,0,0,10.699999999999989,46975.200000000004,0.08396946564885496,6717453.600000001,1.035833891493637
9469,L56648,L,298.6,309.4,1375,55.4,145,0,0,0,0,0,0,10.799999999999955,76175.0,0.10537790697674419,11045375.0,1.0361687876758203
9470,L56649,L,298.6,309.4,1698,33.2,147,0,0,0,0,0,0,10.799999999999955,56373.600000000006,0.08652148322542672,8286919.200000001,1.0361687876758203
9471,H38884,H,298.6,309.4,1439,47.1,149,0,0,0,0,0,0,10.799999999999955,67776.90000000001,0.10347222222222222,10098758.100000001,1.0361687876758203
9472,M24331,M,298.6,309.4,1774,27.5,154,0,0,0,0,0,0,10.799999999999955,48785.0,0.0867605633802817,7512890.0,1.0361687876758203
9473,M24332,M,298.7,309.4,1375,48.3,157,0,0,0,0,0,0,10.699999999999989,66412.5,0.11409883720930232,10426762.5,1.0358218948778037
9474,L56653,L,298.7,309.5,1446,40.0,160,0,0,0,0,0,0,10.800000000000011,57840.0,0.11057360055286801,9254400.0,1.0361566789420824
9475,M24334,M,298.7,309.6,1455,46.8,162,0,0,0,0,0,0,10.900000000000034,68094.0,0.11126373626373626,11031228.0,1.036491463006361
